path,label
cls_dataset/images/202403094__0029.png,0
cls_dataset/images/202403094__0030.png,0
cls_dataset/images/202403094__0031.png,0
cls_dataset/images/202403094__0032.png,0
cls_dataset/images/202403094__0033.png,1
cls_dataset/images/202403094__0034.png,1
cls_dataset/images/202403094__0035.png,0
cls_dataset/images/202403094__0036.png,0
cls_dataset/images/202403094__0037.png,0
cls_dataset/images/202403094__0038.png,0
cls_dataset/images/202403094__0039.png,0
cls_dataset/images/202403094__0040.png,0
cls_dataset/images/202403094__0041.png,0
cls_dataset/images/202403094__0042.png,0
cls_dataset/images/202403094__0043.png,0
cls_dataset/images/202403094__0044.png,0
cls_dataset/images/202403094_2__0000.png,0
cls_dataset/images/202403094_2__0001.png,0
cls_dataset/images/202403094_2__0002.png,0
cls_dataset/images/202403094_2__0003.png,0
cls_dataset/images/202403094_2__0004.png,0
cls_dataset/images/202403094_2__0005.png,0
cls_dataset/images/202403094_2__0006.png,0
cls_dataset/images/202403094_2__0007.png,0
cls_dataset/images/202403094_2__0008.png,0
cls_dataset/images/202403094_2__0009.png,0
cls_dataset/images/202403094_2__0010.png,0
cls_dataset/images/202403094_2__0011.png,0
cls_dataset/images/202403094_2__0012.png,0
cls_dataset/images/202403094_2__0013.png,0
cls_dataset/images/202403094_2__0014.png,0
cls_dataset/images/202403094_2__0015.png,0
cls_dataset/images/202403094_2__0016.png,0
cls_dataset/images/202403094_2__0017.png,0
cls_dataset/images/202403094_2__0018.png,0
cls_dataset/images/202403094_2__0019.png,0
cls_dataset/images/202403094_2__0020.png,1
cls_dataset/images/202403094_2__0021.png,1
cls_dataset/images/202403094_2__0022.png,0
cls_dataset/images/202403094_2__0023.png,0
cls_dataset/images/202403094_2__0024.png,0
cls_dataset/images/202403094_2__0025.png,0
cls_dataset/images/202403094_2__0026.png,0
cls_dataset/images/202403094_2__0027.png,0
cls_dataset/images/202403094_2__0028.png,0
cls_dataset/images/202403094_2__0029.png,0
cls_dataset/images/202403094_2__0030.png,0
cls_dataset/images/202403094_3__0000.png,0
cls_dataset/images/202403094_3__0001.png,0
cls_dataset/images/202403094_3__0002.png,0
cls_dataset/images/202403094_3__0003.png,0
cls_dataset/images/202403094_3__0004.png,0
cls_dataset/images/202403094_3__0005.png,0
cls_dataset/images/202403094_3__0006.png,0
cls_dataset/images/202403094_3__0007.png,0
cls_dataset/images/202403094_3__0008.png,0
cls_dataset/images/202403094_3__0009.png,1
cls_dataset/images/202403094_3__0010.png,1
cls_dataset/images/202403094_3__0011.png,0
cls_dataset/images/202403094_3__0012.png,0
cls_dataset/images/202403094_3__0013.png,0
cls_dataset/images/202403094_3__0014.png,0
cls_dataset/images/202403094_4__0000.png,0
cls_dataset/images/202403094_4__0001.png,0
cls_dataset/images/202403094_4__0002.png,0
cls_dataset/images/202403094_4__0003.png,0
cls_dataset/images/202403094_4__0004.png,0
cls_dataset/images/202403094_4__0005.png,0
cls_dataset/images/202403094_4__0006.png,1
cls_dataset/images/202403094_4__0007.png,0
cls_dataset/images/202403094_4__0008.png,0
cls_dataset/images/202403094_4__0009.png,0
cls_dataset/images/202403749__0002.png,0
cls_dataset/images/202403749__0003.png,0
cls_dataset/images/202403749__0004.png,0
cls_dataset/images/202403749__0005.png,0
cls_dataset/images/202403749__0006.png,0
cls_dataset/images/202403749__0007.png,0
cls_dataset/images/202403749__0008.png,0
cls_dataset/images/202403749__0009.png,0
cls_dataset/images/202403749__0010.png,0
cls_dataset/images/202403749__0011.png,0
cls_dataset/images/202403749__0012.png,0
cls_dataset/images/202403749__0014.png,0
cls_dataset/images/202403749__0015.png,0
cls_dataset/images/202403749__0016.png,0
cls_dataset/images/202403749__0017.png,0
cls_dataset/images/202403749__0018.png,0
cls_dataset/images/202403749__0019.png,0
cls_dataset/images/202403749__0020.png,0
cls_dataset/images/202403749__0021.png,0
cls_dataset/images/202403749__0022.png,0
cls_dataset/images/202403749__0023.png,0
cls_dataset/images/202403749__0024.png,0
cls_dataset/images/202403749__0025.png,0
cls_dataset/images/202403749__0026.png,0
cls_dataset/images/202403749__0027.png,0
cls_dataset/images/202403749__0029.png,0
cls_dataset/images/202403749__0030.png,0
cls_dataset/images/202403749__0031.png,3
cls_dataset/images/202403749__0032.png,0
cls_dataset/images/202403749__0033.png,0
cls_dataset/images/202403749__0034.png,0
cls_dataset/images/202403749__0035.png,0
cls_dataset/images/202403749__0036.png,0
cls_dataset/images/202403749__0037.png,0
cls_dataset/images/202403749__0038.png,0
cls_dataset/images/202403749__0039.png,0
cls_dataset/images/202403749__0040.png,0
cls_dataset/images/202403749__0041.png,0
cls_dataset/images/202403749__0042.png,0
cls_dataset/images/202403749__0043.png,0
cls_dataset/images/202403749_2__0000.png,0
cls_dataset/images/202403749_2__0001.png,0
cls_dataset/images/202403749_2__0002.png,0
cls_dataset/images/202403749_2__0003.png,0
cls_dataset/images/202403749_2__0004.png,0
cls_dataset/images/202403749_2__0005.png,0
cls_dataset/images/202403749_2__0006.png,0
cls_dataset/images/202403749_2__0007.png,0
cls_dataset/images/202403749_2__0008.png,0
cls_dataset/images/202403749_2__0009.png,0
cls_dataset/images/202403749_2__0010.png,0
cls_dataset/images/202403749_2__0011.png,1
cls_dataset/images/202403749_2__0012.png,2
cls_dataset/images/202403749_2__0013.png,0
cls_dataset/images/202403749_2__0014.png,0
cls_dataset/images/202403749_2__0015.png,3
cls_dataset/images/202403749_2__0016.png,0
cls_dataset/images/202403749_2__0017.png,1
cls_dataset/images/202403749_2__0018.png,0
cls_dataset/images/202403749_2__0019.png,1
cls_dataset/images/202403749_2__0020.png,0
cls_dataset/images/202403749_2__0021.png,0
cls_dataset/images/202403749_2__0022.png,0
cls_dataset/images/202403749_2__0023.png,0
cls_dataset/images/202403749_2__0024.png,0
cls_dataset/images/202403749_2__0025.png,0
cls_dataset/images/202403749_2__0026.png,0
cls_dataset/images/202403749_2__0027.png,0
cls_dataset/images/202403749_2__0028.png,0
cls_dataset/images/202403749_2__0029.png,0
cls_dataset/images/202403749_2__0030.png,0
cls_dataset/images/202403749_3__0000.png,0
cls_dataset/images/202403749_3__0001.png,2
cls_dataset/images/202403749_3__0002.png,0
cls_dataset/images/202403749_3__0003.png,0
cls_dataset/images/202403749_3__0004.png,0
cls_dataset/images/202403749_3__0005.png,0
cls_dataset/images/202403749_3__0006.png,0
cls_dataset/images/202403749_3__0007.png,0
cls_dataset/images/202403749_3__0008.png,0
cls_dataset/images/202403749_3__0009.png,0
cls_dataset/images/202403749_3__0010.png,0
cls_dataset/images/202403749_3__0011.png,0
cls_dataset/images/202403749_3__0012.png,0
cls_dataset/images/202403749_3__0013.png,0
cls_dataset/images/202403749_3__0014.png,0
cls_dataset/images/202403749_3__0016.png,2
cls_dataset/images/202403749_3__0017.png,0
cls_dataset/images/202403749_3__0018.png,1
cls_dataset/images/202403749_3__0019.png,1
cls_dataset/images/202403749_3__0020.png,1
cls_dataset/images/202403749_3__0021.png,0
cls_dataset/images/202403749_3__0022.png,0
cls_dataset/images/202403749_3__0023.png,0
cls_dataset/images/202403749_3__0024.png,0
cls_dataset/images/202403749_3__0025.png,0
cls_dataset/images/202403749_3__0026.png,0
cls_dataset/images/202403749_3__0027.png,0
cls_dataset/images/202403749_3__0028.png,0
cls_dataset/images/202403749_4__0000.png,0
cls_dataset/images/202403749_4__0001.png,0
cls_dataset/images/202403749_4__0002.png,0
cls_dataset/images/202403749_4__0003.png,0
cls_dataset/images/202403749_4__0004.png,0
cls_dataset/images/202403749_4__0005.png,0
cls_dataset/images/202403749_4__0006.png,0
cls_dataset/images/202403749_4__0009.png,6
cls_dataset/images/202403749_4__0010.png,0
cls_dataset/images/202403749_4__0011.png,0
cls_dataset/images/202403749_4__0012.png,0
cls_dataset/images/202403749_4__0013.png,1
cls_dataset/images/202403749_4__0014.png,1
cls_dataset/images/202403749_4__0015.png,1
cls_dataset/images/202403749_4__0017.png,0
cls_dataset/images/202403749_4__0018.png,1
cls_dataset/images/202403749_4__0019.png,1
cls_dataset/images/202403749_4__0020.png,0
cls_dataset/images/202403749_4__0021.png,0
cls_dataset/images/202403749_4__0022.png,0
cls_dataset/images/202403749_4__0023.png,0
cls_dataset/images/202403749_4__0024.png,0
cls_dataset/images/202403870__0000.png,0
cls_dataset/images/202403870__0001.png,0
cls_dataset/images/202403870__0002.png,0
cls_dataset/images/202403870__0004.png,0
cls_dataset/images/202403870__0005.png,0
cls_dataset/images/202403870__0006.png,0
cls_dataset/images/202403870__0007.png,0
cls_dataset/images/202403870__0008.png,0
cls_dataset/images/202403870__0009.png,0
cls_dataset/images/202403870__0011.png,0
cls_dataset/images/202403870__0012.png,0
cls_dataset/images/202403870__0013.png,0
cls_dataset/images/202403870__0014.png,0
cls_dataset/images/202403870__0015.png,0
cls_dataset/images/202403870__0016.png,0
cls_dataset/images/202403870__0017.png,0
cls_dataset/images/202403870__0018.png,0
cls_dataset/images/202403870__0019.png,0
cls_dataset/images/202403870__0020.png,0
cls_dataset/images/202403870__0021.png,0
cls_dataset/images/202403870__0023.png,0
cls_dataset/images/202403870__0024.png,0
cls_dataset/images/202403870__0025.png,0
cls_dataset/images/202403870__0026.png,0
cls_dataset/images/202403870__0027.png,0
cls_dataset/images/202403870__0028.png,0
cls_dataset/images/202403870__0029.png,0
cls_dataset/images/202403870__0030.png,0
cls_dataset/images/202403870__0032.png,0
cls_dataset/images/202403870__0034.png,0
cls_dataset/images/202403870__0036.png,0
cls_dataset/images/202403870__0037.png,0
cls_dataset/images/202403870__0040.png,0
cls_dataset/images/202403870__0041.png,3
cls_dataset/images/202403870__0042.png,0
cls_dataset/images/202403870__0043.png,0
cls_dataset/images/202403870__0044.png,0
cls_dataset/images/202403870__0045.png,0
cls_dataset/images/202403870__0046.png,0
cls_dataset/images/202403870__0047.png,0
cls_dataset/images/202403870__0048.png,0
cls_dataset/images/202403870__0049.png,3
cls_dataset/images/202403870__0050.png,0
cls_dataset/images/202403870__0051.png,0
cls_dataset/images/202403870__0052.png,0
cls_dataset/images/202403870__0053.png,3
cls_dataset/images/202403870__0054.png,1
cls_dataset/images/202403870__0055.png,1
cls_dataset/images/202403870__0056.png,0
cls_dataset/images/202403870__0057.png,0
cls_dataset/images/202403870__0058.png,1
cls_dataset/images/202403870__0059.png,0
cls_dataset/images/202403870__0060.png,3
cls_dataset/images/202403870__0061.png,0
cls_dataset/images/202403870__0062.png,0
cls_dataset/images/202403870__0063.png,0
cls_dataset/images/202403870__0064.png,1
cls_dataset/images/202403870__0065.png,1
cls_dataset/images/202403870__0066.png,3
cls_dataset/images/202403870__0068.png,0
cls_dataset/images/202403870__0069.png,1
cls_dataset/images/202403870_2__0000.png,0
cls_dataset/images/202403870_2__0001.png,0
cls_dataset/images/202403870_2__0002.png,0
cls_dataset/images/202403870_2__0003.png,0
cls_dataset/images/202403870_2__0004.png,0
cls_dataset/images/202403870_2__0005.png,0
cls_dataset/images/202403870_2__0006.png,0
cls_dataset/images/202403870_2__0007.png,0
cls_dataset/images/202403870_2__0008.png,0
cls_dataset/images/202403870_2__0009.png,0
cls_dataset/images/202403870_2__0010.png,0
cls_dataset/images/202403870_2__0011.png,0
cls_dataset/images/202403870_2__0012.png,0
cls_dataset/images/202403870_2__0013.png,0
cls_dataset/images/202403870_2__0014.png,0
cls_dataset/images/202403870_2__0015.png,0
cls_dataset/images/202403870_2__0016.png,0
cls_dataset/images/202403870_2__0017.png,0
cls_dataset/images/202403870_2__0018.png,0
cls_dataset/images/202403870_2__0019.png,0
cls_dataset/images/202403870_2__0020.png,0
cls_dataset/images/202403870_2__0021.png,0
cls_dataset/images/202403870_2__0022.png,0
cls_dataset/images/202403870_2__0023.png,0
cls_dataset/images/202403870_2__0024.png,0
cls_dataset/images/202403870_2__0025.png,0
cls_dataset/images/202403870_2__0026.png,0
cls_dataset/images/202403870_2__0027.png,0
cls_dataset/images/202403870_2__0028.png,0
cls_dataset/images/202403870_2__0029.png,0
cls_dataset/images/202403870_2__0030.png,6
cls_dataset/images/202403870_2__0031.png,0
cls_dataset/images/202403870_2__0032.png,0
cls_dataset/images/202403870_2__0033.png,0
cls_dataset/images/202403870_2__0034.png,0
cls_dataset/images/202403870_2__0036.png,0
cls_dataset/images/202403870_2__0037.png,6
cls_dataset/images/202403870_2__0038.png,0
cls_dataset/images/202403870_2__0039.png,3
cls_dataset/images/202403870_2__0042.png,3
cls_dataset/images/202403870_2__0043.png,1
cls_dataset/images/202403870_2__0044.png,1
cls_dataset/images/202403870_2__0045.png,3
cls_dataset/images/202403870_2__0047.png,0
cls_dataset/images/202403870_2__0048.png,1
cls_dataset/images/202403870_2__0049.png,1
cls_dataset/images/202403870_2__0050.png,1
cls_dataset/images/202403870_2__0051.png,1
cls_dataset/images/202403870_2__0052.png,1
cls_dataset/images/202403870_2__0053.png,1
cls_dataset/images/202403870_2__0055.png,1
cls_dataset/images/202403870_2__0057.png,3
cls_dataset/images/202403870_2__0058.png,1
cls_dataset/images/202403870_2__0059.png,1
cls_dataset/images/202403870_2__0061.png,0
cls_dataset/images/202403870_3__0001.png,0
cls_dataset/images/202403870_3__0002.png,0
cls_dataset/images/202403870_3__0003.png,0
cls_dataset/images/202403870_3__0004.png,0
cls_dataset/images/202403870_3__0005.png,0
cls_dataset/images/202403870_3__0006.png,0
cls_dataset/images/202403870_3__0007.png,0
cls_dataset/images/202403870_3__0008.png,0
cls_dataset/images/202403870_3__0009.png,0
cls_dataset/images/202403870_3__0010.png,0
cls_dataset/images/202403870_3__0011.png,0
cls_dataset/images/202403870_3__0012.png,0
cls_dataset/images/202403870_3__0013.png,0
cls_dataset/images/202403870_3__0014.png,0
cls_dataset/images/202403870_3__0015.png,0
cls_dataset/images/202403870_3__0016.png,0
cls_dataset/images/202403870_3__0017.png,0
cls_dataset/images/202403870_3__0018.png,0
cls_dataset/images/202403870_3__0019.png,0
cls_dataset/images/202403870_3__0021.png,0
cls_dataset/images/202403870_3__0022.png,0
cls_dataset/images/202403870_3__0024.png,0
cls_dataset/images/202403870_3__0025.png,0
cls_dataset/images/202403870_3__0026.png,0
cls_dataset/images/202403870_3__0027.png,0
cls_dataset/images/202403870_3__0028.png,0
cls_dataset/images/202403870_3__0029.png,0
cls_dataset/images/202403870_3__0030.png,0
cls_dataset/images/202403870_3__0031.png,0
cls_dataset/images/202403870_3__0032.png,0
cls_dataset/images/202403870_3__0033.png,0
cls_dataset/images/202403870_3__0034.png,3
cls_dataset/images/202403870_3__0035.png,0
cls_dataset/images/202403870_3__0036.png,0
cls_dataset/images/202403870_3__0042.png,0
cls_dataset/images/202403870_3__0043.png,0
cls_dataset/images/202403870_4__0000.png,0
cls_dataset/images/202403870_4__0001.png,0
cls_dataset/images/202403870_4__0002.png,0
cls_dataset/images/202403870_4__0003.png,0
cls_dataset/images/202403870_4__0004.png,0
cls_dataset/images/202403870_4__0005.png,0
cls_dataset/images/202403870_4__0006.png,0
cls_dataset/images/202403870_4__0007.png,0
cls_dataset/images/202403870_4__0008.png,0
cls_dataset/images/202403870_4__0009.png,0
cls_dataset/images/202403870_4__0010.png,0
cls_dataset/images/202403870_4__0011.png,0
cls_dataset/images/202403870_4__0012.png,0
cls_dataset/images/202403870_4__0013.png,0
cls_dataset/images/202403870_4__0014.png,0
cls_dataset/images/202403870_4__0015.png,0
cls_dataset/images/202403870_4__0016.png,0
cls_dataset/images/202403870_4__0017.png,0
cls_dataset/images/202403870_4__0018.png,0
cls_dataset/images/202403870_4__0019.png,0
cls_dataset/images/202403870_4__0020.png,0
cls_dataset/images/202403870_4__0021.png,0
cls_dataset/images/202403870_4__0022.png,0
cls_dataset/images/202403870_4__0023.png,0
cls_dataset/images/202403870_4__0024.png,0
cls_dataset/images/202403870_4__0025.png,0
cls_dataset/images/202403870_4__0026.png,0
cls_dataset/images/202403870_4__0027.png,0
cls_dataset/images/202404082__0001.png,0
cls_dataset/images/202404082__0002.png,0
cls_dataset/images/202404082__0003.png,0
cls_dataset/images/202404082__0004.png,0
cls_dataset/images/202404082__0025.png,0
cls_dataset/images/202404082__0026.png,0
cls_dataset/images/202404082__0027.png,0
cls_dataset/images/202404082__0028.png,0
cls_dataset/images/202404082__0029.png,0
cls_dataset/images/202404082__0030.png,0
cls_dataset/images/202404082__0031.png,0
cls_dataset/images/202404082__0032.png,0
cls_dataset/images/202404082__0033.png,0
cls_dataset/images/202404082__0034.png,0
cls_dataset/images/202404082__0035.png,0
cls_dataset/images/202404082__0036.png,0
cls_dataset/images/202404082__0037.png,0
cls_dataset/images/202404082__0038.png,0
cls_dataset/images/202404082__0039.png,0
cls_dataset/images/202404082__0040.png,0
cls_dataset/images/202404082__0041.png,0
cls_dataset/images/202404082__0042.png,0
cls_dataset/images/202404082__0043.png,0
cls_dataset/images/202404082__0044.png,0
cls_dataset/images/202404082__0045.png,0
cls_dataset/images/202404082__0046.png,0
cls_dataset/images/202404082__0047.png,0
cls_dataset/images/202404082_2__0001.png,0
cls_dataset/images/202404082_2__0002.png,0
cls_dataset/images/202404082_2__0003.png,0
cls_dataset/images/202404082_2__0004.png,0
cls_dataset/images/202404082_2__0005.png,0
cls_dataset/images/202404082_2__0006.png,0
cls_dataset/images/202404082_2__0007.png,0
cls_dataset/images/202404082_2__0008.png,0
cls_dataset/images/202404082_2__0009.png,0
cls_dataset/images/202404082_2__0010.png,0
cls_dataset/images/202404082_2__0011.png,0
cls_dataset/images/202404082_2__0012.png,0
cls_dataset/images/202404082_2__0013.png,0
cls_dataset/images/202404082_2__0014.png,0
cls_dataset/images/202404082_2__0015.png,0
cls_dataset/images/202404082_2__0016.png,0
cls_dataset/images/202404082_2__0017.png,0
cls_dataset/images/202404082_2__0018.png,0
cls_dataset/images/202404082_2__0020.png,0
cls_dataset/images/202404082_2__0021.png,0
cls_dataset/images/202404082_2__0022.png,0
cls_dataset/images/202404082_2__0023.png,0
cls_dataset/images/202404082_2__0024.png,0
cls_dataset/images/202404082_3__0002.png,0
cls_dataset/images/202404082_3__0003.png,0
cls_dataset/images/202404082_3__0004.png,0
cls_dataset/images/202404082_3__0005.png,0
cls_dataset/images/202404082_3__0006.png,6
cls_dataset/images/202404082_3__0007.png,0
cls_dataset/images/202404082_3__0008.png,0
cls_dataset/images/202404082_3__0009.png,0
cls_dataset/images/202404082_3__0010.png,0
cls_dataset/images/202404082_3__0011.png,0
cls_dataset/images/202404082_3__0012.png,0
cls_dataset/images/202404082_3__0013.png,0
cls_dataset/images/202404082_3__0014.png,0
cls_dataset/images/202404082_3__0015.png,0
cls_dataset/images/202404082_3__0016.png,0
cls_dataset/images/202404082_3__0017.png,6
cls_dataset/images/202404082_3__0018.png,0
cls_dataset/images/202404082_3__0019.png,0
cls_dataset/images/202404082_3__0020.png,0
cls_dataset/images/202404082_3__0021.png,0
cls_dataset/images/202404082_3__0022.png,0
cls_dataset/images/202404082_3__0023.png,0
cls_dataset/images/202404082_3__0024.png,0
cls_dataset/images/202404082_3__0025.png,0
cls_dataset/images/202404082_3__0026.png,0
cls_dataset/images/202404082_3__0027.png,0
cls_dataset/images/202404082_3__0028.png,0
cls_dataset/images/202404082_3__0029.png,0
cls_dataset/images/202404082_3__0030.png,0
cls_dataset/images/202404082_4__0002.png,0
cls_dataset/images/202404082_4__0003.png,0
cls_dataset/images/202404082_4__0004.png,0
cls_dataset/images/202404082_4__0005.png,0
cls_dataset/images/202404082_4__0006.png,0
cls_dataset/images/202404082_4__0008.png,0
cls_dataset/images/202404082_4__0009.png,0
cls_dataset/images/202404082_4__0010.png,0
cls_dataset/images/202404082_4__0011.png,0
cls_dataset/images/202404082_4__0012.png,0
cls_dataset/images/202404082_4__0013.png,0
cls_dataset/images/202404082_4__0014.png,0
cls_dataset/images/202404082_4__0015.png,0
cls_dataset/images/202404082_4__0016.png,0
cls_dataset/images/202404082_4__0017.png,0
cls_dataset/images/202404082_4__0018.png,0
cls_dataset/images/202404082_4__0019.png,0
cls_dataset/images/202404082_4__0020.png,0
cls_dataset/images/202404082_4__0021.png,0
cls_dataset/images/202404082_4__0022.png,0
cls_dataset/images/202404082_4__0023.png,0
cls_dataset/images/202404082_4__0024.png,0
cls_dataset/images/202404082_4__0025.png,0
cls_dataset/images/202404082_4__0026.png,6
cls_dataset/images/202404082_4__0027.png,0
cls_dataset/images/202404082_4__0028.png,0
cls_dataset/images/202404082_4__0029.png,0
cls_dataset/images/202404082_4__0030.png,0
cls_dataset/images/202404082_4__0031.png,0
cls_dataset/images/202404082_4__0032.png,0
cls_dataset/images/202404082_4__0033.png,6
cls_dataset/images/202404082_4__0034.png,6
cls_dataset/images/202404082_4__0035.png,0
cls_dataset/images/202404082_4__0036.png,0
cls_dataset/images/202404082_4__0037.png,0
cls_dataset/images/202404082_4__0038.png,0
cls_dataset/images/202404082_4__0039.png,0
cls_dataset/images/202404082_4__0040.png,0
cls_dataset/images/202404082_4__0041.png,0
cls_dataset/images/202404082_4__0042.png,0
cls_dataset/images/202404082_4__0043.png,0
cls_dataset/images/202404082_4__0044.png,0
cls_dataset/images/202404082_4__0045.png,0
cls_dataset/images/202404082_4__0046.png,6
cls_dataset/images/202404082_4__0047.png,6
cls_dataset/images/202404082_4__0048.png,0
cls_dataset/images/202404082_4__0050.png,0
cls_dataset/images/202404082_4__0051.png,0
cls_dataset/images/202404082_4__0052.png,0
cls_dataset/images/202404082_4__0053.png,0
cls_dataset/images/202404082_4__0054.png,0
cls_dataset/images/202404082_4__0055.png,0
cls_dataset/images/202404082_4__0056.png,0
cls_dataset/images/202404082_4__0057.png,0
cls_dataset/images/202404222__0000.png,0
cls_dataset/images/202404222__0001.png,0
cls_dataset/images/202404222__0002.png,0
cls_dataset/images/202404222__0004.png,0
cls_dataset/images/202404222__0005.png,0
cls_dataset/images/202404222__0007.png,0
cls_dataset/images/202404222__0008.png,0
cls_dataset/images/202404222__0010.png,0
cls_dataset/images/202404222__0012.png,0
cls_dataset/images/202404222__0013.png,0
cls_dataset/images/202404222__0014.png,0
cls_dataset/images/202404222__0015.png,0
cls_dataset/images/202404222__0016.png,0
cls_dataset/images/202404222__0017.png,0
cls_dataset/images/202404222__0018.png,0
cls_dataset/images/202404222__0019.png,0
cls_dataset/images/202404222__0020.png,0
cls_dataset/images/202404222__0021.png,0
cls_dataset/images/202404222__0022.png,0
cls_dataset/images/202404222__0023.png,0
cls_dataset/images/202404222__0024.png,0
cls_dataset/images/202404222__0025.png,0
cls_dataset/images/202404222__0026.png,0
cls_dataset/images/202404222__0027.png,0
cls_dataset/images/202404222__0028.png,0
cls_dataset/images/202404222__0029.png,0
cls_dataset/images/202404222__0030.png,0
cls_dataset/images/202404222__0031.png,0
cls_dataset/images/202404222__0032.png,0
cls_dataset/images/202404222__0033.png,0
cls_dataset/images/202404222__0034.png,0
cls_dataset/images/202404222__0035.png,0
cls_dataset/images/202404222__0036.png,0
cls_dataset/images/202404222__0037.png,0
cls_dataset/images/202404222__0038.png,1
cls_dataset/images/202404222__0039.png,0
cls_dataset/images/202404222__0040.png,0
cls_dataset/images/202404222__0041.png,0
cls_dataset/images/202404222__0042.png,0
cls_dataset/images/202404222__0043.png,0
cls_dataset/images/202404222__0044.png,1
cls_dataset/images/202404222__0045.png,0
cls_dataset/images/202404222__0046.png,1
cls_dataset/images/202404222__0047.png,0
cls_dataset/images/202404222__0048.png,0
cls_dataset/images/202404222__0049.png,1
cls_dataset/images/202404222__0050.png,0
cls_dataset/images/202404222__0051.png,0
cls_dataset/images/202404222__0052.png,0
cls_dataset/images/202404222_2__0000.png,0
cls_dataset/images/202404222_2__0001.png,0
cls_dataset/images/202404222_2__0002.png,0
cls_dataset/images/202404222_2__0003.png,0
cls_dataset/images/202404222_2__0004.png,0
cls_dataset/images/202404222_2__0005.png,0
cls_dataset/images/202404222_2__0006.png,0
cls_dataset/images/202404222_2__0007.png,0
cls_dataset/images/202404222_2__0008.png,6
cls_dataset/images/202404222_2__0009.png,0
cls_dataset/images/202404222_2__0010.png,0
cls_dataset/images/202404222_2__0011.png,0
cls_dataset/images/202404222_2__0012.png,0
cls_dataset/images/202404222_2__0014.png,0
cls_dataset/images/202404222_2__0015.png,0
cls_dataset/images/202404222_2__0016.png,0
cls_dataset/images/202404222_2__0017.png,1
cls_dataset/images/202404222_2__0018.png,1
cls_dataset/images/202404222_2__0019.png,1
cls_dataset/images/202404222_2__0020.png,0
cls_dataset/images/202404222_2__0021.png,0
cls_dataset/images/202404222_2__0022.png,0
cls_dataset/images/202404222_2__0023.png,0
cls_dataset/images/202404222_3__0000.png,0
cls_dataset/images/202404222_3__0001.png,0
cls_dataset/images/202404222_3__0002.png,0
cls_dataset/images/202404222_3__0003.png,0
cls_dataset/images/202404222_3__0004.png,0
cls_dataset/images/202404222_3__0005.png,0
cls_dataset/images/202404222_3__0006.png,0
cls_dataset/images/202404222_3__0007.png,0
cls_dataset/images/202404222_3__0008.png,0
cls_dataset/images/202404222_3__0009.png,0
cls_dataset/images/202404222_3__0010.png,0
cls_dataset/images/202404222_3__0011.png,1
cls_dataset/images/202404222_3__0012.png,1
cls_dataset/images/202404222_3__0013.png,0
cls_dataset/images/202404222_3__0014.png,0
cls_dataset/images/202404222_3__0015.png,0
cls_dataset/images/202404222_3__0016.png,0
cls_dataset/images/202404222_3__0017.png,0
cls_dataset/images/202404222_4__0000.png,0
cls_dataset/images/202404222_4__0001.png,0
cls_dataset/images/202404222_4__0002.png,0
cls_dataset/images/202404222_4__0003.png,0
cls_dataset/images/202404222_4__0004.png,0
cls_dataset/images/202404222_4__0005.png,0
cls_dataset/images/202404222_4__0006.png,0
cls_dataset/images/202404222_4__0007.png,0
cls_dataset/images/202404222_4__0008.png,0
cls_dataset/images/202404222_4__0009.png,0
cls_dataset/images/202404222_4__0010.png,0
cls_dataset/images/202404222_4__0011.png,0
cls_dataset/images/202404222_4__0012.png,0
cls_dataset/images/202404222_4__0013.png,0
cls_dataset/images/202404222_4__0014.png,0
cls_dataset/images/202404222_4__0015.png,0
cls_dataset/images/202404222_4__0016.png,0
cls_dataset/images/202404222_4__0017.png,0
cls_dataset/images/202404222_4__0018.png,0
cls_dataset/images/202404222_4__0019.png,0
cls_dataset/images/202404222_4__0020.png,0
cls_dataset/images/202404222_4__0021.png,0
cls_dataset/images/202405012__0002.png,0
cls_dataset/images/202405012__0003.png,0
cls_dataset/images/202405012__0004.png,0
cls_dataset/images/202405012__0005.png,0
cls_dataset/images/202405012__0006.png,0
cls_dataset/images/202405012__0007.png,0
cls_dataset/images/202405012__0008.png,0
cls_dataset/images/202405012__0009.png,0
cls_dataset/images/202405012__0010.png,0
cls_dataset/images/202405012__0011.png,0
cls_dataset/images/202405012__0012.png,0
cls_dataset/images/202405012__0014.png,0
cls_dataset/images/202405012__0015.png,0
cls_dataset/images/202405012__0016.png,0
cls_dataset/images/202405012__0017.png,0
cls_dataset/images/202405012__0018.png,0
cls_dataset/images/202405012__0019.png,0
cls_dataset/images/202405012__0020.png,0
cls_dataset/images/202405012__0021.png,0
cls_dataset/images/202405012__0022.png,0
cls_dataset/images/202405012__0024.png,0
cls_dataset/images/202405012__0026.png,0
cls_dataset/images/202405012__0027.png,0
cls_dataset/images/202405012__0028.png,0
cls_dataset/images/202405012__0029.png,0
cls_dataset/images/202405012__0030.png,0
cls_dataset/images/202405012__0031.png,0
cls_dataset/images/202405012__0032.png,0
cls_dataset/images/202405012__0033.png,0
cls_dataset/images/202405012__0034.png,0
cls_dataset/images/202405012__0035.png,0
cls_dataset/images/202405012__0036.png,0
cls_dataset/images/202405012__0037.png,0
cls_dataset/images/202405012__0038.png,0
cls_dataset/images/202405012__0039.png,0
cls_dataset/images/202405012__0040.png,0
cls_dataset/images/202405012__0041.png,0
cls_dataset/images/202405012__0042.png,0
cls_dataset/images/202405012__0043.png,0
